count,mpan,product,tab1.status,status,service_prov_new,sed
1,1805811207,Gas,56,Completed,GSAELA,18/05/2017 00:00
1,1805894305,Gas,W5,Awaiting Final Read,GSGUKA,19/05/2017 00:00
1,1805957000,Gas,W5,Awaiting Final Read,GSLMRA,17/05/2017 00:00
1,1806101910,Gas,W5,Awaiting Final Read,GSAELA,21/05/2017 00:00
1,1806184604,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1806185303,Gas,W5,Awaiting Final Read,GSHBLA,16/05/2017 00:00
1,1806221202,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1806227708,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1806260504,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1806396900,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1806412905,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1806835507,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1807422902,Gas,W5,Awaiting Final Read,GSHBLA,15/05/2017 00:00
1,1807498902,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1807799501,Gas,W5,Awaiting Final Read,GSLEPA,17/05/2017 00:00
1,1808086210,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1808120801,Gas,W5,Awaiting Final Read,GSSGLA,18/05/2017 00:00
1,1808122008,Gas,W4,Objection Window Closed,GSAELA,15/05/2017 00:00
1,1808263610,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1808394210,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1808448308,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1808450003,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1808517907,Gas,56,Completed,GSGNEA,15/05/2017 00:00
1,1808664808,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1808672807,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1808682709,Gas,W5,Awaiting Final Read,GSFUZA,15/05/2017 00:00
1,1808705403,Gas,W5,Awaiting Final Read,GSSCPA,16/05/2017 00:00
1,1808734702,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1808773802,Gas,W5,Awaiting Final Read,GSUELA,17/05/2017 00:00
1,1808774400,Gas,W5,Awaiting Final Read,GSSGLA,15/05/2017 00:00
1,1808784100,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1808791209,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1808878502,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1808928008,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1809156906,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1809192708,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1809243003,Gas,W5,Awaiting Final Read,GSFUZA,21/05/2017 00:00
1,1809450008,Gas,W5,Awaiting Final Read,GSLEPA,16/05/2017 00:00
1,1809502001,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1809505007,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1809513410,Gas,W5,Awaiting Final Read,GSENYA,18/05/2017 00:00
1,1809753206,Gas,W5,Awaiting Final Read,GSLMRA,16/05/2017 00:00
1,1809788910,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1809789407,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1809805109,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1809887901,Gas,W5,Awaiting Final Read,GSOCTA,18/05/2017 00:00
1,1809893200,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1809918504,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1809928305,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1809979603,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1809979704,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1809980700,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1810078401,Gas,56,Completed,GSHBLA,18/05/2017 00:00
1,1810116001,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1810150708,Gas,56,Completed,GSHBLA,16/05/2017 00:00
1,1810156900,Gas,W5,Awaiting Final Read,GSBNTA,15/05/2017 00:00
1,1810465801,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1810677300,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1810758502,Gas,W5,Awaiting Final Read,GSFUZA,18/05/2017 00:00
1,1810878209,Gas,W5,Awaiting Final Read,GSTOEA,15/05/2017 00:00
1,1811106800,Gas,W5,Awaiting Final Read,GSRBHA,21/05/2017 00:00
1,1811145608,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1811229008,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1811420806,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1811525405,Gas,W5,Awaiting Final Read,GSEFGA,15/05/2017 00:00
1,1811586201,Gas,W5,Awaiting Final Read,GSLEPA,21/05/2017 00:00
1,1811710400,Gas,W5,Awaiting Final Read,GSLMRA,15/05/2017 00:00
1,1811722104,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1811731610,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1811811810,Gas,W5,Awaiting Final Read,GSSCPA,17/05/2017 00:00
1,1811924105,Gas,56,Completed,GSAELA,21/05/2017 00:00
1,1811962001,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1812089203,Gas,W5,Awaiting Final Read,GSLEPA,21/05/2017 00:00
1,1812104610,Gas,56,Completed,GSJERA,16/05/2017 00:00
1,1812236605,Gas,W5,Awaiting Final Read,GSOVOA,21/05/2017 00:00
1,1812259505,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1812371207,Gas,W5,Awaiting Final Read,GSLEPA,17/05/2017 00:00
1,1812389406,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1812399701,Gas,W5,Awaiting Final Read,GSLEPA,15/05/2017 00:00
1,1812609102,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1812735208,Gas,W5,Awaiting Final Read,GSLMRA,15/05/2017 00:00
1,1812865401,Gas,W5,Awaiting Final Read,GSFUZA,16/05/2017 00:00
1,1813048508,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1813295604,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1813460705,Gas,56,Completed,GSHBLA,16/05/2017 00:00
1,1813754509,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1813807908,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1813980002,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1814027303,Gas,W4,Objection Window Closed,GSAELA,16/05/2017 00:00
1,1814241002,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1814302400,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1814330102,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1814897806,Gas,56,Completed,GSLMRA,17/05/2017 00:00
1,1814903808,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1815032402,Gas,W5,Awaiting Final Read,GSFUZA,21/05/2017 00:00
1,1815180507,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1815259206,Gas,W5,Awaiting Final Read,GSFUZA,20/05/2017 00:00
1,1815570307,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1815624708,Gas,W5,Awaiting Final Read,GSLEPA,21/05/2017 00:00
1,1815640302,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1815724409,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1815881302,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1815941709,Gas,W5,Awaiting Final Read,GSLMRA,17/05/2017 00:00
1,1816114207,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1816143708,Gas,56,Completed,GSFUZA,15/05/2017 00:00
1,1816306205,Gas,W5,Awaiting Final Read,GSAVRA,19/05/2017 00:00
1,1816442808,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1816469301,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1816539902,Gas,W5,Awaiting Final Read,GSENYA,16/05/2017 00:00
1,1816559010,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1816658506,Gas,W5,Awaiting Final Read,GSAVRA,18/05/2017 00:00
1,1816689203,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1816793108,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1816794503,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1816817107,Gas,56,Completed,GSBNTA,16/05/2017 00:00
1,1816829406,Gas,W5,Awaiting Final Read,GSGUKA,18/05/2017 00:00
1,1816927709,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1817364707,Gas,56,Completed,GSHBLA,16/05/2017 00:00
1,1817427503,Gas,W5,Awaiting Final Read,GSENYA,21/05/2017 00:00
1,1817493303,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1817631008,Gas,W5,Awaiting Final Read,GSGUKA,17/05/2017 00:00
1,1817631210,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1817758201,Gas,56,Completed,GSGUKA,16/05/2017 00:00
1,1817864301,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1818085607,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1818097109,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1818238606,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1818264809,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1818401209,Gas,W5,Awaiting Final Read,GSOVOA,16/05/2017 00:00
1,1818521006,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1818538809,Gas,56,Completed,GSGNEA,16/05/2017 00:00
1,1818672903,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1818714702,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1818792307,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1818834005,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1818918101,Gas,56,Completed,GSHBLA,15/05/2017 00:00
1,1819053408,Gas,W5,Awaiting Final Read,GSFUZA,17/05/2017 00:00
1,1819166410,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1819279401,Gas,56,Completed,GSSGLA,15/05/2017 00:00
1,1819364010,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1819476605,Gas,W5,Awaiting Final Read,GSGUKA,16/05/2017 00:00
1,1819552505,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1819680009,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1819695808,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1819819407,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1819826808,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1819923705,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1819928008,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1819981809,Gas,56,Completed,GSBNTA,16/05/2017 00:00
1,1820107803,Gas,W5,Awaiting Final Read,GSOCTA,17/05/2017 00:00
1,1820163600,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1820228108,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1820291710,Gas,W5,Awaiting Final Read,GSSPKA,17/05/2017 00:00
1,1820472703,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1820961303,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1821053609,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1821082201,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1821319610,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1821337601,Gas,56,Completed,GSSGLA,18/05/2017 00:00
1,1821464608,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1821748701,Gas,W5,Awaiting Final Read,GSFESA,16/05/2017 00:00
1,1821759605,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1821778800,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1821964101,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1822061905,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1822150107,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1822297800,Gas,W5,Awaiting Final Read,GSETIA,20/05/2017 00:00
1,1822310305,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1822313008,Gas,56,Completed,GSHBLA,17/05/2017 00:00
1,1822478108,Gas,W5,Awaiting Final Read,GSGUKA,19/05/2017 00:00
1,1822487906,Gas,W5,Awaiting Final Read,GSGUKA,16/05/2017 00:00
1,1822689705,Gas,W5,Awaiting Final Read,GSSCPA,21/05/2017 00:00
1,1822828704,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1822905505,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1823004909,Gas,56,Completed,GSGUKA,16/05/2017 00:00
1,1823031508,Gas,W5,Awaiting Final Read,GSSPKA,17/05/2017 00:00
1,1823088302,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1823126407,Gas,W5,Awaiting Final Read,GSSCPA,16/05/2017 00:00
1,1823215406,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1823297704,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1823300408,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1823310007,Gas,56,Completed,GSHBLA,16/05/2017 00:00
1,1823315601,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1823318506,Gas,W5,Awaiting Final Read,GSBNTA,15/05/2017 00:00
1,1823333603,Gas,W5,Awaiting Final Read,GSCTOA,18/05/2017 00:00
1,1823344204,Gas,W5,Awaiting Final Read,GSSOPA,20/05/2017 00:00
1,1823505101,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1823659409,Gas,W5,Awaiting Final Read,GSENYA,16/05/2017 00:00
1,1823750002,Gas,W5,Awaiting Final Read,GSSPKA,21/05/2017 00:00
1,1823752702,Gas,W5,Awaiting Final Read,GSSPKA,21/05/2017 00:00
1,1823889606,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1824025507,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1824053400,Gas,56,Completed,GSTOEA,18/05/2017 00:00
1,1824121110,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1824172206,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1824316002,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1824447309,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1824550010,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1824568310,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1824717806,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1824812003,Gas,56,Completed,GSETIA,15/05/2017 00:00
1,1825011209,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1825233901,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1825246506,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1825257601,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1825274107,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1825522706,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1825580103,Gas,56,Completed,GSJERA,15/05/2017 00:00
1,1825673009,Gas,W5,Awaiting Final Read,GSFUZA,17/05/2017 00:00
1,1825762300,Gas,W5,Awaiting Final Read,GSSCPA,16/05/2017 00:00
1,1825838206,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1825922700,Gas,W5,Awaiting Final Read,GSRBHA,16/05/2017 00:00
1,1826136807,Gas,56,Completed,GSFESA,18/05/2017 00:00
1,1826238703,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1826249607,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1826305310,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1826633900,Gas,56,Completed,GSSGLA,18/05/2017 00:00
1,1826681507,Gas,56,Completed,GSSCPA,15/05/2017 00:00
1,1826805308,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1826871310,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1826876309,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1826903106,Gas,W5,Awaiting Final Read,GSRBHA,18/05/2017 00:00
1,1827095409,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1827176409,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1827371205,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1827809804,Gas,56,Completed,GSFESA,15/05/2017 00:00
1,1827834500,Gas,56,Completed,GSHBLA,17/05/2017 00:00
1,1827923005,Gas,56,Completed,GSHBLA,15/05/2017 00:00
1,1828079506,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1828153503,Gas,56,Completed,GSGUKA,16/05/2017 00:00
1,1828155305,Gas,W5,Awaiting Final Read,GSHBLA,16/05/2017 00:00
1,1828597405,Gas,W5,Awaiting Final Read,GSGUKA,16/05/2017 00:00
1,1828602102,Gas,W5,Awaiting Final Read,GSSCPA,15/05/2017 00:00
1,1828605602,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1828676906,Gas,W5,Awaiting Final Read,GSHBLA,16/05/2017 00:00
1,1828944602,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1829016700,Gas,56,Completed,GSHBLA,15/05/2017 00:00
1,1829040809,Gas,W5,Awaiting Final Read,GSGUKA,19/05/2017 00:00
1,1829108110,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1829160505,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1829184901,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1829245300,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1829540504,Gas,56,Completed,GSHBLA,15/05/2017 00:00
1,1829631900,Gas,W5,Awaiting Final Read,GSENYA,20/05/2017 00:00
1,1829647006,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1829717506,Gas,D1,Dispute Raised/Received,GSSGLA,16/05/2017 00:00
1,1829761105,Gas,56,Completed,GSJERA,15/05/2017 00:00
1,1829783407,Gas,W5,Awaiting Final Read,GSGUKA,17/05/2017 00:00
1,1829802306,Gas,W5,Awaiting Final Read,GSAVRA,19/05/2017 00:00
1,1829892906,Gas,56,Completed,GSSTLA,16/05/2017 00:00
1,1830216107,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1830331006,Gas,56,Completed,GSHBLA,15/05/2017 00:00
1,1830430109,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1830656102,Gas,W5,Awaiting Final Read,GSSCPA,15/05/2017 00:00
1,1830685805,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1830771304,Gas,56,Completed,GSBNTA,16/05/2017 00:00
1,1830878704,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1831144809,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1831169803,Gas,56,Completed,GSPFPA,15/05/2017 00:00
1,1831356600,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1831592309,Gas,56,Completed,GSHBLA,16/05/2017 00:00
1,1831632205,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1831779909,Gas,W5,Awaiting Final Read,GSHBLA,17/05/2017 00:00
1,1831822906,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1831836300,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1831941106,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1832018203,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1832462604,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1832496902,Gas,W5,Awaiting Final Read,GSLEPA,21/05/2017 00:00
1,1832648506,Gas,W5,Awaiting Final Read,GSAFGA,21/05/2017 00:00
1,1832755900,Gas,56,Completed,GSHBLA,20/05/2017 00:00
1,1832880409,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1832933000,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1832945703,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1832984702,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1833053603,Gas,W5,Awaiting Final Read,GSSCPA,15/05/2017 00:00
1,1833054504,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1833435000,Gas,W5,Awaiting Final Read,GSSPKA,17/05/2017 00:00
1,1833489405,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1833556607,Gas,56,Completed,GSBNTA,16/05/2017 00:00
1,1833576703,Gas,W5,Awaiting Final Read,GSLMRA,16/05/2017 00:00
1,1833788909,Gas,56,Completed,GSTOEA,15/05/2017 00:00
1,1833793206,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1833914001,Gas,W5,Awaiting Final Read,GSAFGA,20/05/2017 00:00
1,1834021404,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1834283502,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1834471110,Gas,56,Completed,GSHBLA,16/05/2017 00:00
1,1834828507,Gas,W5,Awaiting Final Read,GSTOEA,15/05/2017 00:00
1,1834834805,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1834904901,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1834987000,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1834987808,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1834997508,Gas,56,Completed,GSJERA,17/05/2017 00:00
1,1835005209,Gas,W5,Awaiting Final Read,GSTOEA,17/05/2017 00:00
1,1835022310,Gas,W5,Awaiting Final Read,GSSGLA,15/05/2017 00:00
1,1835178409,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1835223208,Gas,56,Completed,GSJERA,16/05/2017 00:00
1,1835325104,Gas,56,Completed,GSSCPA,15/05/2017 00:00
1,1835333406,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1835416006,Gas,56,Completed,GSSGLA,15/05/2017 00:00
1,1835435504,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1835437800,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1835680001,Gas,56,Completed,GSJERA,16/05/2017 00:00
1,1835741803,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1835807302,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1835884107,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1835961604,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1836223101,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1836402404,Gas,W4,Objection Window Closed,GSPFPA,15/05/2017 00:00
1,1836511701,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1836559303,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1836575705,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1836601410,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1836622508,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1836666304,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1836736905,Gas,56,Completed,GSHBLA,17/05/2017 00:00
1,1837018801,Gas,W5,Awaiting Final Read,GSSTLA,18/05/2017 00:00
1,1837026306,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1837130907,Gas,W5,Awaiting Final Read,GSISEA,19/05/2017 00:00
1,1837170010,Gas,56,Completed,GSFESA,15/05/2017 00:00
1,1837380504,Gas,W5,Awaiting Final Read,GSSPKA,21/05/2017 00:00
1,1837494003,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1837519509,Gas,56,Completed,GSSGLA,21/05/2017 00:00
1,1837773602,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1837829401,Gas,W5,Awaiting Final Read,GSLMRA,18/05/2017 00:00
1,1837859208,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1837902407,Gas,W5,Awaiting Final Read,GSSGLA,17/05/2017 00:00
1,1837916407,Gas,56,Completed,GSHBLA,17/05/2017 00:00
1,1838017007,Gas,W5,Awaiting Final Read,GSSPKA,15/05/2017 00:00
1,1838155805,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1838174506,Gas,W5,Awaiting Final Read,GSUELA,21/05/2017 00:00
1,1838241304,Gas,W4,Objection Window Closed,GSUELA,21/05/2017 00:00
1,1838442505,Gas,W5,Awaiting Final Read, ,20/05/2017 00:00
1,1838478403,Gas,56,Completed,GSSGLA,18/05/2017 00:00
1,1838551005,Gas,W5,Awaiting Final Read,GSSGLA,21/05/2017 00:00
1,1838603009,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1838665110,Gas,W5,Awaiting Final Read,GSAVRA,20/05/2017 00:00
1,1838699004,Gas,W5,Awaiting Final Read,GSIREA,17/05/2017 00:00
1,1838775005,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1838807306,Gas,W5,Awaiting Final Read,GSGUKA,16/05/2017 00:00
1,1839027307,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1839106202,Gas,W5,Awaiting Final Read,GSJERA,17/05/2017 00:00
1,1839274605,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1839321408,Gas,W5,Awaiting Final Read,GSSOPA,15/05/2017 00:00
1,1839413604,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1839426602,Gas,W5,Awaiting Final Read,GSSGLA,16/05/2017 00:00
1,1839475110,Gas,W5,Awaiting Final Read,GSJERA,16/05/2017 00:00
1,1840154510,Gas,56,Completed,GSHBLA,17/05/2017 00:00
1,1840157303,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1840209509,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1840462510,Gas,56,Completed,GSENYA,18/05/2017 00:00
1,1840467105,Gas,W5,Awaiting Final Read,GSENYA,20/05/2017 00:00
1,1840555203,Gas,W5,Awaiting Final Read,GSJERA,21/05/2017 00:00
1,1840654901,Gas,56,Completed,GSSGLA,17/05/2017 00:00
1,1841177909,Gas,W5,Awaiting Final Read,GSJERA,15/05/2017 00:00
1,1841222910,Gas,56,Completed,GSSGLA,16/05/2017 00:00
1,1841227505,Gas,56,Completed,GSSGLA,18/05/2017 00:00
